frame,L0_x,L0_y,L0_z,L0_visibility,L1_x,L1_y,L1_z,L1_visibility,L2_x,L2_y,L2_z,L2_visibility,L3_x,L3_y,L3_z,L3_visibility,L4_x,L4_y,L4_z,L4_visibility,L5_x,L5_y,L5_z,L5_visibility,L6_x,L6_y,L6_z,L6_visibility,L7_x,L7_y,L7_z,L7_visibility,L8_x,L8_y,L8_z,L8_visibility,L9_x,L9_y,L9_z,L9_visibility,L10_x,L10_y,L10_z,L10_visibility,L11_x,L11_y,L11_z,L11_visibility,L12_x,L12_y,L12_z,L12_visibility,L13_x,L13_y,L13_z,L13_visibility,L14_x,L14_y,L14_z,L14_visibility,L15_x,L15_y,L15_z,L15_visibility,L16_x,L16_y,L16_z,L16_visibility,L17_x,L17_y,L17_z,L17_visibility,L18_x,L18_y,L18_z,L18_visibility,L19_x,L19_y,L19_z,L19_visibility,L20_x,L20_y,L20_z,L20_visibility,L21_x,L21_y,L21_z,L21_visibility,L22_x,L22_y,L22_z,L22_visibility,L23_x,L23_y,L23_z,L23_visibility,L24_x,L24_y,L24_z,L24_visibility,L25_x,L25_y,L25_z,L25_visibility,L26_x,L26_y,L26_z,L26_visibility,L27_x,L27_y,L27_z,L27_visibility,L28_x,L28_y,L28_z,L28_visibility,L29_x,L29_y,L29_z,L29_visibility,L30_x,L30_y,L30_z,L30_visibility,L31_x,L31_y,L31_z,L31_visibility,L32_x,L32_y,L32_z,L32_visibility
24,0.4973851442337036,0.09475519508123398,-0.66267991065979,0.9999598264694214,0.5018118619918823,0.08678178489208221,-0.6536503434181213,0.9998722672462463,0.5061149001121521,0.08594701439142227,-0.653654932975769,0.9998793005943298,0.5093950629234314,0.08493805676698685,-0.6537274718284607,0.9998629689216614,0.48898404836654663,0.08800358325242996,-0.6520718336105347,0.9998526573181152,0.48478490114212036,0.08806725591421127,-0.6522026062011719,0.9998403191566467,0.4805840253829956,0.08812253922224045,-0.652248203754425,0.9998239278793335,0.5151734948158264,0.08369238674640656,-0.5057535171508789,0.999842643737793,0.47399625182151794,0.08785387873649597,-0.4993951916694641,0.9998084902763367,0.5063960552215576,0.10008904337882996,-0.5986173152923584,0.9999628067016602,0.49050524830818176,0.10197402536869049,-0.5966145396232605,0.9999538660049438,0.5665122270584106,0.12131255120038986,-0.3391307592391968,0.9999862909317017,0.43505898118019104,0.11945664882659912,-0.30960991978645325,0.9999796152114868,0.580975353717804,0.17089472711086273,-0.22883659601211548,0.9914114475250244,0.413011759519577,0.1666748821735382,-0.15105371177196503,0.9825054407119751,0.5711801052093506,0.21334144473075867,-0.31860020756721497,0.9675214886665344,0.4002158045768738,0.20629781484603882,-0.19053436815738678,0.962265133857727,0.5742689371109009,0.22908614575862885,-0.347238689661026,0.9251427054405212,0.3963315486907959,0.21979451179504395,-0.21125642955303192,0.9250651597976685,0.5662088990211487,0.22814121842384338,-0.3972181975841522,0.9294288754463196,0.4017206132411957,0.21877363324165344,-0.26365336775779724,0.9297772645950317,0.5617077946662903,0.22366468608379364,-0.3377862274646759,0.9105381965637207,0.4066769480705261,0.214541956782341,-0.21059226989746094,0.9171855449676514,0.5324098467826843,0.2188871055841446,-0.006482259836047888,0.9989728927612305,0.46258535981178284,0.21899202466011047,0.006567489355802536,0.9990183711051941,0.5253993272781372,0.2896100580692291,-0.015761753544211388,0.9792149662971497,0.47500118613243103,0.2890118956565857,-0.01715855486690998,0.9783706665039062,0.5150589346885681,0.360511839389801,0.1800066977739334,0.9748185276985168,0.48237085342407227,0.3598160743713379,0.20264805853366852,0.9709475040435791,0.5104168653488159,0.3689576983451843,0.18718430399894714,0.8230527639389038,0.4868769943714142,0.36826831102371216,0.2130407840013504,0.8195524215698242,0.5214287042617798,0.3835211992263794,0.0015482265735045075,0.9638689756393433,0.4719434380531311,0.38123103976249695,0.03153381124138832,0.9635342359542847
25,0.4981524348258972,0.09503200650215149,-0.6571957468986511,0.9999597072601318,0.5024707317352295,0.0870266929268837,-0.6486866474151611,0.9998716711997986,0.5066890716552734,0.08617124706506729,-0.6486908197402954,0.9998789429664612,0.5098283886909485,0.08518410474061966,-0.6487592458724976,0.9998627305030823,0.4898969233036041,0.08834096044301987,-0.6471610069274902,0.9998524188995361,0.4856310784816742,0.0884227454662323,-0.64728844165802,0.9998400807380676,0.4815458059310913,0.08850786089897156,-0.6473322510719299,0.9998236298561096,0.5155003666877747,0.08400876075029373,-0.5005171895027161,0.9998418688774109,0.4744096100330353,0.08821295201778412,-0.49409037828445435,0.9998089671134949,0.5068995952606201,0.10033851116895676,-0.5926611423492432,0.999962329864502,0.4912526309490204,0.10222510993480682,-0.59067702293396,0.9999535083770752,0.5667398571968079,0.12145145982503891,-0.3375106453895569,0.9999864101409912,0.4355025291442871,0.11958801746368408,-0.30813807249069214,0.9999799728393555,0.5811371803283691,0.17107628285884857,-0.2248944193124771,0.9913877844810486,0.41347721219062805,0.1667231023311615,-0.14855316281318665,0.9828850626945496,0.5712503790855408,0.2131219208240509,-0.3141123950481415,0.967778205871582,0.40016430616378784,0.20641569793224335,-0.19420239329338074,0.9635006189346313,0.5743184685707092,0.22897674143314362,-0.34226569533348083,0.9264935851097107,0.39594507217407227,0.21977120637893677,-0.2161269336938858,0.9272607564926147,0.5666816234588623,0.22807201743125916,-0.3928733766078949,0.9306451678276062,0.40105265378952026,0.2188379019498825,-0.26944276690483093,0.9319195747375488,0.56236332654953,0.22363129258155823,-0.33354029059410095,0.9119569659233093,0.4061512351036072,0.2146277129650116,-0.21473467350006104,0.9196362495422363,0.5327059030532837,0.21909639239311218,-0.0075293127447366714,0.9989805221557617,0.4629603922367096,0.21900221705436707,0.0076087419874966145,0.9990115165710449,0.525390088558197,0.2896578907966614,-0.014689765870571136,0.979343056678772,0.4752810299396515,0.28901004791259766,-0.013628778979182243,0.9780188798904419,0.5152238011360168,0.36058634519577026,0.17986662685871124,0.9752492308616638,0.48252326250076294,0.35978567600250244,0.20256638526916504,0.9707761406898499,0.5110645294189453,0.368914932012558,0.18717889487743378,0.8212239146232605,0.48719409108161926,0.36819222569465637,0.21299301087856293,0.8208157420158386,0.5202416777610779,0.38350364565849304,0.001080842805095017,0.9642470479011536,0.4719836413860321,0.3812495470046997,0.03134063631296158,0.963735044002533
26,0.49837562441825867,0.09541601687669754,-0.6658873558044434,0.9999589323997498,0.5026820302009583,0.08735339343547821,-0.6578523516654968,0.9998698830604553,0.5069233179092407,0.08644672483205795,-0.6578660607337952,0.9998772740364075,0.5100572109222412,0.08545306324958801,-0.6579475402832031,0.9998611211776733,0.4902016520500183,0.08878878504037857,-0.6559154987335205,0.9998512864112854,0.4859501123428345,0.08889599144458771,-0.6560490131378174,0.9998385310173035,0.48192906379699707,0.0889904573559761,-0.6561002731323242,0.9998222589492798,0.5156797766685486,0.08426039665937424,-0.5084784030914307,0.9998401999473572,0.4746662378311157,0.08864179998636246,-0.49841392040252686,0.9998089075088501,0.5071496963500977,0.10062696784734726,-0.6006881594657898,0.9999616146087646,0.4915746748447418,0.10256660729646683,-0.5980203747749329,0.9999529719352722,0.567118763923645,0.12150468677282333,-0.3424067497253418,0.9999864101409912,0.43592369556427,0.11975393444299698,-0.3090049922466278,0.9999802112579346,0.5814641118049622,0.17125798761844635,-0.23116561770439148,0.9913380742073059,0.41347095370292664,0.16683237254619598,-0.15008914470672607,0.9832454919815063,0.5712234377861023,0.21311786770820618,-0.3201049566268921,0.9675575494766235,0.39942502975463867,0.20725485682487488,-0.19323807954788208,0.9645200967788696,0.5742974281311035,0.22896313667297363,-0.3488001525402069,0.9269174933433533,0.3948380649089813,0.2203378975391388,-0.21396404504776,0.9289072751998901,0.5667101144790649,0.22807374596595764,-0.39914971590042114,0.9309408664703369,0.3997385799884796,0.21950258314609528,-0.2671603262424469,0.9335290193557739,0.5624774098396301,0.22366853058338165,-0.3393474817276001,0.912225604057312,0.4050719738006592,0.21529580652713776,-0.2135043889284134,0.9214711785316467,0.5331976413726807,0.21911713480949402,-0.009019389748573303,0.9989716410636902,0.46329423785209656,0.21900150179862976,0.009111549705266953,0.9989842772483826,0.525539219379425,0.28969424962997437,-0.0270654559135437,0.9790717959403992,0.4755120873451233,0.2890376150608063,-0.015443522483110428,0.9771759510040283,0.5152252316474915,0.36099645495414734,0.1580628752708435,0.9752503037452698,0.48279109597206116,0.3597983717918396,0.18956439197063446,0.9700384736061096,0.5113082528114319,0.3693006932735443,0.1643829643726349,0.8176829814910889,0.4877927005290985,0.3682364523410797,0.19898883998394012,0.8214061856269836,0.5190324187278748,0.38372766971588135,-0.025348937138915062,0.9639116525650024,0.47193339467048645,0.381318062543869,0.01470965426415205,0.9633027911186218
27,0.49822285771369934,0.09564197063446045,-0.6818418502807617,0.9999598264694214,0.5025602579116821,0.08757557719945908,-0.673296332359314,0.9998735785484314,0.5068198442459106,0.08664515614509583,-0.6732933521270752,0.9998809695243835,0.5100324153900146,0.08564627170562744,-0.6733671426773071,0.999864399433136,0.4900798201560974,0.08906878530979156,-0.6698868274688721,0.9998558759689331,0.4858570694923401,0.08920799940824509,-0.6700319647789001,0.9998440742492676,0.4818125367164612,0.08932320773601532,-0.6700706481933594,0.9998286366462708,0.5156579613685608,0.08448248356580734,-0.5214360952377319,0.9998452663421631,0.4747399091720581,0.08900806307792664,-0.5047420859336853,0.9998180866241455,0.507129967212677,0.10083439946174622,-0.6161531805992126,0.9999623894691467,0.4915178120136261,0.1028074249625206,-0.611511766910553,0.9999538660049438,0.5676624774932861,0.1216043010354042,-0.35115841031074524,0.999986469745636,0.43629318475723267,0.11978840827941895,-0.3112477958202362,0.9999806880950928,0.5816388726234436,0.17155985534191132,-0.2330809086561203,0.9912078380584717,0.4134258031845093,0.1668091118335724,-0.1398143470287323,0.9834516644477844,0.5709509253501892,0.21325019001960754,-0.316630482673645,0.966452419757843,0.3993978500366211,0.20720651745796204,-0.15297627449035645,0.9655900001525879,0.5734952092170715,0.22919900715351105,-0.3450641632080078,0.9253761768341064,0.3948480486869812,0.22024573385715485,-0.16772855818271637,0.9307002425193787,0.5664580464363098,0.22849081456661224,-0.3961049020290375,0.9293521046638489,0.39977511763572693,0.2194044589996338,-0.22034046053886414,0.9352300763130188,0.5623525381088257,0.22403806447982788,-0.33613306283950806,0.9102990031242371,0.4050847589969635,0.21520259976387024,-0.17189259827136993,0.9234835505485535,0.5333535671234131,0.21926023066043854,-0.012523462995886803,0.9989784359931946,0.46358925104141235,0.21902300417423248,0.012599870562553406,0.9989892840385437,0.5255233645439148,0.29043835401535034,-0.02904006466269493,0.9789833426475525,0.47558027505874634,0.2896437346935272,-0.004085028078407049,0.9765750169754028,0.5151583552360535,0.36141544580459595,0.16515447199344635,0.9755500555038452,0.48298588395118713,0.359933465719223,0.20804420113563538,0.9697850942611694,0.5114523768424988,0.36981144547462463,0.17254403233528137,0.8137757778167725,0.48836618661880493,0.3684931993484497,0.21842461824417114,0.82399982213974,0.5170767307281494,0.3837904930114746,-0.015486904419958591,0.9639114737510681,0.47145646810531616,0.3814789354801178,0.03991280496120453,0.9634137749671936
28,0.49807485938072205,0.09615717083215714,-0.7004767060279846,0.9999596476554871,0.5024555921554565,0.08801329135894775,-0.6921689510345459,0.9998739361763,0.506727397441864,0.08705224841833115,-0.6921733617782593,0.9998815655708313,0.5099887251853943,0.08604632318019867,-0.6922590732574463,0.9998654127120972,0.4899469316005707,0.08962272107601166,-0.688818097114563,0.9998570680618286,0.485708624124527,0.08978702872991562,-0.6889640688896179,0.9998451471328735,0.4817124009132385,0.08987191319465637,-0.6889998316764832,0.9998300671577454,0.5156263113021851,0.08473281562328339,-0.5379485487937927,0.9998464584350586,0.4747093617916107,0.08944784104824066,-0.5212218761444092,0.9998212456703186,0.5070549249649048,0.1012183278799057,-0.6336506605148315,0.9999622702598572,0.4913806915283203,0.10328315943479538,-0.6291348934173584,0.9999539256095886,0.5678649544715881,0.12160465121269226,-0.3655858635902405,0.9999865889549255,0.4362885653972626,0.12023477256298065,-0.32140275835990906,0.9999808669090271,0.5817359089851379,0.17166760563850403,-0.26039397716522217,0.9913673400878906,0.4134276509284973,0.16699843108654022,-0.14975017309188843,0.9837514758110046,0.5711227059364319,0.21332429349422455,-0.3531475067138672,0.9668412804603577,0.3994275629520416,0.20709095895290375,-0.1741769164800644,0.966463029384613,0.5737451910972595,0.22925417125225067,-0.3833478093147278,0.9265223741531372,0.3948560953140259,0.22019387781620026,-0.19185848534107208,0.9320650100708008,0.5667513012886047,0.22873367369174957,-0.43402788043022156,0.9303569793701172,0.39978593587875366,0.21934489905834198,-0.24396435916423798,0.9365389347076416,0.5626669526100159,0.22450688481330872,-0.37262141704559326,0.9112953543663025,0.40509724617004395,0.2151389867067337,-0.193315789103508,0.924874484539032,0.5336449146270752,0.2192407250404358,-0.012724009342491627,0.9989638328552246,0.4639982581138611,0.21901969611644745,0.012822565622627735,0.998967707157135,0.5256673693656921,0.29043135046958923,-0.03469301015138626,0.9784936308860779,0.47605100274086,0.2896588444709778,-0.018152926117181778,0.9755720496177673,0.5153125524520874,0.36173057556152344,0.14774316549301147,0.9753986597061157,0.48328468203544617,0.36012789607048035,0.18139004707336426,0.9691561460494995,0.5119202733039856,0.3703870475292206,0.15353697538375854,0.8108090758323669,0.48893484473228455,0.36887702345848083,0.1901002675294876,0.8247972130775452,0.5171175599098206,0.38378846645355225,-0.038206327706575394,0.9633491039276123,0.471373975276947,0.38163840770721436,0.002678049262613058,0.963021457195282
29,0.4980427622795105,0.09613896161317825,-0.655684232711792,0.999955952167511,0.5023954510688782,0.08800391107797623,-0.6460391283035278,0.9998627305030823,0.5066771507263184,0.08704277127981186,-0.6460464000701904,0.9998709559440613,0.5099911093711853,0.08604029566049576,-0.6461261510848999,0.9998549222946167,0.4898400902748108,0.08961512893438339,-0.644987940788269,0.9998470544815063,0.4856032729148865,0.08976706862449646,-0.6451031565666199,0.9998336434364319,0.48159071803092957,0.0898490697145462,-0.6451472640037537,0.9998182654380798,0.5156132578849792,0.08474970608949661,-0.4925909638404846,0.9998359084129333,0.47468283772468567,0.08945723623037338,-0.4860089421272278,0.9998081922531128,0.507110059261322,0.10118637979030609,-0.5896101593971252,0.9999589920043945,0.4913010895252228,0.10324963182210922,-0.5880430936813354,0.9999507665634155,0.5678339600563049,0.12158279865980148,-0.3336983323097229,0.9999856352806091,0.43604734539985657,0.12053288519382477,-0.30544614791870117,0.9999790787696838,0.5818108916282654,0.17166683077812195,-0.24571634829044342,0.9912266135215759,0.41308242082595825,0.1675741821527481,-0.1701871007680893,0.9837682247161865,0.5711092948913574,0.21336603164672852,-0.3372276723384857,0.965337872505188,0.4006502032279968,0.20801395177841187,-0.24766826629638672,0.9648647308349609,0.5736427307128906,0.2293747216463089,-0.36741897463798523,0.9240953326225281,0.3982262909412384,0.22156579792499542,-0.27538052201271057,0.9288973212242126,0.566498339176178,0.2288154661655426,-0.41715580224990845,0.928061306476593,0.40498587489128113,0.2202441245317459,-0.3243822455406189,0.9336403012275696,0.5624634623527527,0.2246333658695221,-0.35669296979904175,0.908738911151886,0.40863126516342163,0.21586085855960846,-0.26729464530944824,0.9213917851448059,0.5336790680885315,0.21932365000247955,-0.011962667107582092,0.998911440372467,0.4639861285686493,0.2193862795829773,0.012057693675160408,0.9989033341407776,0.5260440111160278,0.29041317105293274,-0.032378461211919785,0.9782744646072388,0.47610121965408325,0.2897537052631378,-0.01671273075044155,0.9749459028244019,0.5156072378158569,0.36137598752975464,0.15722845494747162,0.9751136898994446,0.4832870066165924,0.36018338799476624,0.18532554805278778,0.9682638049125671,0.5121501684188843,0.37024810910224915,0.16423693299293518,0.8084489703178406,0.48888030648231506,0.3690201938152313,0.19460119307041168,0.8218292593955994,0.5174126625061035,0.38333866000175476,-0.024281226098537445,0.9627812504768372,0.47149574756622314,0.38172435760498047,0.009381524287164211,0.961909294128418
30,0.49790236353874207,0.09625036269426346,-0.633792519569397,0.9999520182609558,0.5023319125175476,0.08813457190990448,-0.6252872943878174,0.9998498558998108,0.5066327452659607,0.08719287067651749,-0.6252985596656799,0.9998576045036316,0.5099660754203796,0.08622283488512039,-0.6253703832626343,0.9998412132263184,0.4896782636642456,0.0897291973233223,-0.6233898401260376,0.9998359680175781,0.48549747467041016,0.08987803012132645,-0.6234995126724243,0.9998205304145813,0.4813384413719177,0.08993271738290787,-0.6235495209693909,0.9998058080673218,0.5155950784683228,0.08499790728092194,-0.4737841486930847,0.9998217821121216,0.4746740758419037,0.08958207070827484,-0.46378734707832336,0.9997941851615906,0.5070764422416687,0.10127595067024231,-0.5680119395256042,0.9999552965164185,0.4911375343799591,0.10334088653326035,-0.5654141306877136,0.9999480843544006,0.5677366256713867,0.12143673002719879,-0.3108821213245392,0.9999845027923584,0.43614163994789124,0.12062370777130127,-0.2861482799053192,0.9999786019325256,0.5820391774177551,0.1716616153717041,-0.21446949243545532,0.9911092519760132,0.4126403331756592,0.16769596934318542,-0.17152349650859833,0.9841709136962891,0.5710824728012085,0.2141294628381729,-0.32345062494277954,0.9644255042076111,0.40056347846984863,0.20830368995666504,-0.2796804904937744,0.9651934504508972,0.5736886262893677,0.23053017258644104,-0.3623386025428772,0.9224318861961365,0.3981323838233948,0.22182050347328186,-0.31189075112342834,0.9293010830879211,0.5664687156677246,0.23002076148986816,-0.40681228041648865,0.9264914393424988,0.40485382080078125,0.2206062525510788,-0.36231690645217896,0.9340841770172119,0.5624412894248962,0.22593937814235687,-0.34208574891090393,0.9071475863456726,0.4085892140865326,0.21632173657417297,-0.3006073236465454,0.921665370464325,0.5337010025978088,0.21933312714099884,-0.009213319048285484,0.9988443851470947,0.46412235498428345,0.2194014936685562,0.009294943884015083,0.9988399147987366,0.5262665152549744,0.29036080837249756,-0.03509277105331421,0.9769020676612854,0.4761520326137543,0.2897551655769348,-0.03149927034974098,0.9734246730804443,0.5157598257064819,0.36146944761276245,0.1469510942697525,0.9728372693061829,0.4833230972290039,0.3606638014316559,0.15731404721736908,0.9657802581787109,0.5121585130691528,0.3705105781555176,0.153520867228508,0.8029878735542297,0.48885226249694824,0.36988285183906555,0.16547520458698273,0.8140971064567566,0.5183323621749878,0.3833715617656708,-0.030050814151763916,0.9600979685783386,0.4726279079914093,0.3821541666984558,-0.01787617802619934,0.9591701626777649
31,0.4975237250328064,0.09684915095567703,-0.6211971640586853,0.9999504685401917,0.5018720626831055,0.08865891396999359,-0.6139249801635742,0.999843180179596,0.5061113834381104,0.08765265345573425,-0.6139299273490906,0.9998510479927063,0.5097397565841675,0.08663643151521683,-0.6139891147613525,0.9998345971107483,0.4891214966773987,0.0904984101653099,-0.6115335822105408,0.999829888343811,0.48495274782180786,0.09063053876161575,-0.6116361618041992,0.9998131990432739,0.48065152764320374,0.09067261964082718,-0.6116791367530823,0.9997979998588562,0.5152921676635742,0.0851818174123764,-0.4643862545490265,0.9998154044151306,0.474458247423172,0.0900392085313797,-0.4521072208881378,0.9997841119766235,0.5069066286087036,0.10166888684034348,-0.5556824803352356,0.9999538660049438,0.49098658561706543,0.10397911071777344,-0.5524167418479919,0.9999469518661499,0.5676875710487366,0.12143683433532715,-0.29861557483673096,0.9999845027923584,0.4362301826477051,0.12065895646810532,-0.2720433473587036,0.9999788403511047,0.5820247530937195,0.17166413366794586,-0.19298838078975677,0.9913365244865417,0.4123276472091675,0.1676717847585678,-0.1650182604789734,0.984769880771637,0.5711072683334351,0.21473316848278046,-0.30095958709716797,0.9656789302825928,0.39992856979370117,0.20826870203018188,-0.26394155621528625,0.9666149020195007,0.5743554830551147,0.23077283799648285,-0.3366744816303253,0.9248905777931213,0.3968801200389862,0.22172994911670685,-0.295413076877594,0.9319102168083191,0.5668818354606628,0.23029561340808868,-0.38452085852622986,0.9288741946220398,0.40384528040885925,0.22062818706035614,-0.3476766347885132,0.9365862607955933,0.56275874376297,0.22625000774860382,-0.3201729357242584,0.9100754261016846,0.40786704421043396,0.21637414395809174,-0.2856057584285736,0.924347996711731,0.5336870551109314,0.219186931848526,-0.0077296230010688305,0.9987968802452087,0.4641040861606598,0.21939592063426971,0.007801102939993143,0.998795747756958,0.5264963507652283,0.29011887311935425,-0.033384669572114944,0.9762614965438843,0.4759961664676666,0.2897564172744751,-0.032105498015880585,0.9725372195243835,0.516021728515625,0.3613336980342865,0.14813080430030823,0.9712642431259155,0.48332881927490234,0.36095526814460754,0.15404410660266876,0.9639657735824585,0.5122393369674683,0.37024053931236267,0.15481236577033997,0.7987235188484192,0.4888184666633606,0.3701571524143219,0.16189321875572205,0.8079041838645935,0.5184780359268188,0.38329431414604187,-0.027026496827602386,0.9585111737251282,0.4734934866428375,0.38260066509246826,-0.02030625008046627,0.9572688341140747
32,0.4964328408241272,0.09684906154870987,-0.6158102750778198,0.9999470710754395,0.501001238822937,0.08864768594503403,-0.6084707975387573,0.9998317956924438,0.5051929354667664,0.08765233308076859,-0.6084851622581482,0.9998413324356079,0.5092049837112427,0.08663316816091537,-0.608559787273407,0.9998261332511902,0.48813697695732117,0.0904700979590416,-0.6048732995986938,0.9998160600662231,0.4838411211967468,0.09060001373291016,-0.6049671769142151,0.9997959136962891,0.4795530438423157,0.09064152836799622,-0.6050060987472534,0.9997782707214355,0.5149852633476257,0.08517950028181076,-0.462189644575119,0.9998082518577576,0.4741211533546448,0.09003899246454239,-0.4443155825138092,0.9997548460960388,0.5062242150306702,0.10168950259685516,-0.5520339012145996,0.9999518394470215,0.4899350106716156,0.10401057451963425,-0.5471518039703369,0.9999437928199768,0.5676625967025757,0.12150426208972931,-0.30400657653808594,0.9999845027923584,0.4361264705657959,0.12099634855985641,-0.26493436098098755,0.9999772906303406,0.5820625424385071,0.1719004213809967,-0.201634481549263,0.9916802048683167,0.41214248538017273,0.16858263313770294,-0.16136708855628967,0.9844895601272583,0.5715502500534058,0.21705380082130432,-0.30148017406463623,0.9671944379806519,0.3993534743785858,0.21075813472270966,-0.25607961416244507,0.9656540155410767,0.5757946372032166,0.2330394685268402,-0.33971595764160156,0.9277469515800476,0.3959590494632721,0.22425898909568787,-0.28680384159088135,0.9302185773849487,0.5677973628044128,0.23269110918045044,-0.38653287291526794,0.9316526651382446,0.40250957012176514,0.22370478510856628,-0.3386789560317993,0.9351394176483154,0.5634501576423645,0.22833891212940216,-0.3214540183544159,0.913477897644043,0.40688127279281616,0.21947316825389862,-0.2780018448829651,0.9225953817367554,0.5335304141044617,0.21918410062789917,-0.006840460002422333,0.9987317323684692,0.4636582136154175,0.2194131314754486,0.006912341341376305,0.998715341091156,0.5266693830490112,0.2901414632797241,-0.03243660926818848,0.9757365584373474,0.4754328429698944,0.28985878825187683,-0.03425491973757744,0.9720770120620728,0.5162107348442078,0.36061525344848633,0.14898763597011566,0.9698123335838318,0.48329728841781616,0.36120831966400146,0.15837067365646362,0.9625780582427979,0.5124474763870239,0.3688272535800934,0.15739145874977112,0.7939895987510681,0.4887898862361908,0.3704282343387604,0.16694630682468414,0.8009430766105652,0.5185216069221497,0.38299939036369324,-0.019367050379514694,0.9567415118217468,0.4745390713214874,0.3826294243335724,-0.01672511361539364,0.955489993095398
33,0.495718389749527,0.09682942181825638,-0.6108160614967346,0.9999468326568604,0.5003998875617981,0.08863368630409241,-0.6025352478027344,0.9998303055763245,0.5045619010925293,0.08764185011386871,-0.6025437712669373,0.9998397827148438,0.5087889432907104,0.08662315458059311,-0.6026148200035095,0.9998255968093872,0.48748117685317993,0.09043838083744049,-0.5995500683784485,0.9998136758804321,0.4830569922924042,0.09056810289621353,-0.5996449589729309,0.9997926950454712,0.47876599431037903,0.09061088413000107,-0.5996861457824707,0.9997743964195251,0.5146079063415527,0.08517499268054962,-0.45552799105644226,0.9998067021369934,0.4736476540565491,0.09002739936113358,-0.4407893717288971,0.9997451901435852,0.5057495832443237,0.10168304294347763,-0.5473448634147644,0.9999518990516663,0.48919475078582764,0.10399331152439117,-0.5433542728424072,0.9999436736106873,0.5675477385520935,0.12156019359827042,-0.2983589172363281,0.9999845027923584,0.435980886220932,0.1211736649274826,-0.26741430163383484,0.9999762773513794,0.5820378065109253,0.17309163510799408,-0.19998985528945923,0.9919223189353943,0.4118495285511017,0.1699880063533783,-0.16385120153427124,0.984574019908905,0.5731174349784851,0.21915869414806366,-0.303343802690506,0.968673050403595,0.39886242151260376,0.2132299393415451,-0.2747075855731964,0.9653856158256531,0.5777831077575684,0.23466473817825317,-0.3396824896335602,0.9305481910705566,0.39517080783843994,0.2267899066209793,-0.3073672652244568,0.9297617077827454,0.5692315697669983,0.23423810303211212,-0.38739943504333496,0.9343962669372559,0.40201443433761597,0.22632750868797302,-0.3589235842227936,0.9347991347312927,0.5648320317268372,0.22987283766269684,-0.3230469226837158,0.9168921709060669,0.4063401520252228,0.2222825437784195,-0.29667460918426514,0.922065794467926,0.5335193872451782,0.21918582916259766,-0.004011430311948061,0.9987137913703918,0.463516503572464,0.21953599154949188,0.004063135012984276,0.998688280582428,0.5274577736854553,0.29029276967048645,-0.03177515044808388,0.9760953187942505,0.47502440214157104,0.2902723550796509,-0.032501351088285446,0.9726496338844299,0.5162086486816406,0.3604835271835327,0.16472862660884857,0.9697035551071167,0.4832976162433624,0.36129122972488403,0.16452276706695557,0.9626896977424622,0.512397289276123,0.3685694634914398,0.17472580075263977,0.7959064245223999,0.48849019408226013,0.37040698528289795,0.17337465286254883,0.7975035309791565,0.5185915231704712,0.3828601539134979,-0.0016501247882843018,0.9566863179206848,0.47579216957092285,0.38258326053619385,-0.010460427962243557,0.9551758766174316
